User_ID	Reply_Frequency
1000682874	1
2985869137	1
437009151	1
585804952	1
314282544	1
1668373272	1
2887194689	1
388075039	1
1143472153	2
876373472	1
2878432424	1
743078424	1
1165635080	1
3421626586	1
149751818	10
893061727	12
395639817	5
544443426	2
362380197	1
2210262875	1
3129492557	1
383884054	1
3404640953	1
137211876	1
2497494493	3
925843327	4
531283000	5
242327790	1
19427164	1
1248074809	1
600477568	1
2712852346	1
3103397210	3
2840744294	1
3384879105	1
1606751832	1
319941399	1
1247868997	1
232173979	1
51398426	1
587205369	1
563399439	1
1664420444	1
260465658	1
398542224	1
2879296014	2
2043381	1
583810802	3
1854495552	4
2756233585	10
2432347555	2
2528003730	7
15339572	1
2788074211	2
955376136	1
373358015	5
2190147269	1
52024198	6
2509896738	1
1665477914	1
418934543	1
1643609341	1
199789348	1
371322527	1
1019146459	1
367056673	1
2558794674	1
3353062515	3
2494652174	2
2438338616	1
330405750	1
291430413	1
3249322380	1
818863908861734912	1
2906628329	8
598029387	1
328178289	1
1626960876	1
1248030426	1
458303490	8
2556203971	1
253147413	1
303683011	2
416972691	5
1578095880	1
49344183	3
18996563	2
30397189	1
1909258374	1
2213198130	1
110162490	1
355869749	1
534329922	1
907004743	1
67663625	1
1925671255	1
496162404	4
2719226900	2
482929972	2
447297524	2
504783643	1
356831695	1
2556155096	1
382637989	2
2853298749	2
2741697299	1
2481786960	4
2394709092	2
2776032419	1
2698314311	2
2845087617	11
1661915761	1
3405161667	4
50846751	1
249328041	1
407041286	8
37306515	19
1425265488	8
115705437	1
357916499	1
2766821702	1
104456931	1
2560836499	3
3034561650	1
2465523822	1
3287079991	1
3139529538	1
1305931716	1
21351172	9
264978732	2
17074822	1
248518210	1
1699989420	2
2415726213	1
19419979	1
3390061349	1
751409391530758144	3
271851676	2
1602081913	1
74291408	1
4779860296	2
1036730172	3
253369033	1
2618820006	2
3828547253	1
818927131883356160	12
2443812997	12
209062182	3
19301435	6
178329742	3
919650498	1
45683197	1
47851885	1
2379374677	2
440750553	1
2321797308	1
384249856	1
2560038517	1
1214084048	1
1659468469	4
2801991826	3
246434512	16
2787290087	1
2492913824	10
354748867	4
881774028	1
1247890622	1
2432722146	1
637135922	2
92851800	1
3377569816	1
29383977	2
2761209242	1
2209595949	1
510587178	10
2439841746	3
4871187891	2
272434407	1
31193011	1
174138496	1
1697740010	1
111381659	1
136300373	1
313481786	1
2803503486	3
2501052278	1
133242280	1
2248091142	1
2431795709	1
2813227934	3
2733593974	1
46247180	1
368379261	6
1278487646	3
2902590567	1
22179140	2
2725118930	1
277693671	2
2473674486	1
41164226	2
3246718239	1
3196475972	3
4909892111	1
1117874719	1
199373044	1
2570325714	5
2635500681	1
1226500387	1
4788784876	5
1861519848	5
4208754922	3
826404252272693120	1
44527536	1
596607831	1
303448952	1
3156541521	1
2231228219	3
3294339113	1
3351895000	1
3302478634	1
701913234	1
3109278560	4
71055839	2
291256379	4
1672976910	1
2453517528	1
2854676583	1
493533478	1
3027279425	1
241919932	1
1850853368	3
1247673307	1
127768537	1
361016755	1
335092595	1
32762979	2
736403564	1
2894431070	1
2935115729	10
1063920331	1
1048118816	1
748072622	1
2169432943	1
3321165537	2
2429299959	1
29381618	1
206735576	2
3145477872	5
630186070	2
28568150	3
2198991348	1
925199227822551040	2
136515484	1
1490850001	7
3397246409	1
4852700457	1
228005673	1
2577327921	2
307546142	1
2739833781	1
392325139	2
1174454029	2
2826018693	15
45407514	1
3351456688	1
2414118082	1
210699615	1
3071133993	1
2560160468	2
825774888	1
1666625558	1
22548403	4
5484532	1
1235830999	2
764131322969202560	1
2444408072	3
19121601	2
115612698	13
302005863	1
467033832	1
3355445145	1
3086051341	2
1546625324	1
2347132663	1
2571022616	5
1904006534	4
1690775431	2
1076092638	9
1148787836	4
2154031527	2
3595637894	1
800704496246485120	2
289743852	1
1213611680	1
48333757	4
1726682154	2
1158273516	1
310339482	11
743535094296641408	2
158035300	2
1319299873	2
15154894	4
2383705646	2
2878984423	1
2896542315	1
912636248	1
494704582	1
3400089779	1
505407027	1
580325020	1
2576529738	2
1087170164	1
3328475539	5
48335115	13
2779151756	1
917612378	6
445556063	1
3177295662	1
220446399	3
2192174080	1
462246471	1
344550594	1
4062948204	1
370080475	1
29555251	1
109287731	21
293362451	3
836139708	1
3083567994	1
315329178	1
473772234	1
2603914378	19
2497023450	3
238663067	6
1595597516	1
727828154	2
1438526808	2
4859142199	40
1032343789	5
14094780	1
3719454922	2
151618276	1
1240636010	2
980827230	1
876642224	2
2174509045	4
325701250	1
158752326	1
44372979	1
1694223662	1
232040278	1
2588724697	1
3281966509	4
308422423	1
1679324461	1
27897346	1
2244426787	3
2550209784	5
343120721	2
181345148	1
41767182	1
2918531908	2
2152125653	2
1690379850	2
802464698	4
1451306886	6
2390556486	6
3167840578	1
424040775	1
723578180565528448	1
47825185	1
782486504	1
2557833858	1
2219826553	1
593087641	1
2976811224	1
351841723	1
1516312897	1
71688199	2
45513759	1
468924337	1
2822308128	1
33755905	1
3334273654	2
326892463	1
280082481	1
2373008095	2
3969776002	1
2422329662	19
2586827056	5
931740564	4
353839629	2
906477877	1
133969601	1
605484214	1
1476973172	1
121642240	1
771112214	2
119782056	3
516710848	7
291418287	1
16134535	2
900187770	2
2889853745	1
2640632146	1
33933259	5
4041329212	2
312535474	1
2548383456	1
484521445	1
2248162574	8
520395834	7
636851350	3
16949998	4
2354572857	1
449135177	1
2343875474	4
1471159992	1
68577507	1
2340109806	1
1851907489	2
1533474776	1
1251203922	1
995586812	1
257609969	1
1972097556	1
979813819	1
2826125305	1
1475202542	5
298603798	1
2582880294	1
2259579446	4
15664532	1
1205588024	1
808694770835083264	1
93316158	1
1671200088	1
1627900706	3
127195382	1
122220988	1
112617090	1
411295839	1
3034342285	1
2390819364	3
2284107576	3
73073700	6
2170822680	2
2696294077	1
2731741669	9
3196742953	1
1083672546	1
177052443	1
2179361684	1
569238628	6
735795133	1
19957450	1
21457136	1
2735186255	2
162739526	1
171746614	1
2329811022	1
2741214622	1
2559647659	1
2722902662	1
246350815	5
32420474	1
3190833763	2
2498238384	1
920930346	1
3315287532	1
415762349	1
555553522	1
1869064820	1
2933840329	1
128130116	1
547247794	1
2507325248	1
2933981795	1
1167181188	1
611135041	1
156545020	3
814137500	1
2366997396	3
1615740103	3
323911008	1
1240875218	3
294622764	1
532940617	1
2612553720	1
403152628	1
3169393435	2
813406544	1
103601104	1
326323725	1
300391342	2
540021979	5
1647237457	3
1924076820	3
23939768	1
842295534	4
1369304125	4
4818478331	1
388457824	11
3051525079	1
2883806890	1
626869860	1
2365408299	1
264477705	1
334770597	1
814460077	1
523463867	1
16208276	1
3704351300	2
3835244533	6
2529946706	3
2696480096	3
1304818940	1
1700947651	3
18296562	1
319992065	1
3304534471	1
406026311	1
455338967	1
259607846	1
1344951	4
2874555892	23
20538442	1
242374336	19
531165860	1
3222687776	1
3293231243	1
272308393	2
2211014544	1
337564114	1
153010090	3
2501490156	1
37693908	1
778830116	1
3310497079	1
473989797	2
752047694374371328	2
43567500	2
2557973555	1
2213746560	1
1684229605	1
194863595	1
784967978	11
345844383	1
461958442	1
308212534	6
74077694	1
2791269325	1
379336554	1
66220255	2
2462364056	1
19553279	2
579849271	1
271587207	1
247932882	1
23272077	1
384506996	1
565545460	1
634696434	1
1477999068	1
353989199	1
27932361	1
3311273441	1
439750283	1
1695517656	1
176985007	1
1712379415	3
600000017	1
2233323512	4
3899549477	1
2616522831	2
260654136	2
2442069122	1
1135425876	3
2404841023	1
52576622	1
1132019354	1
56168628	1
1976053717	1
3135430863	1
222652844	1
200811753	7
16847370	1
355875162	1
289616047	1
92252789	1
1224232237	8
2328820300	1
2537168678	2
2451121494	1
2764568055	2
469101468	4
2469837880	1
592810015	1
244366108	1
2158577677	1
543742296	1
332685219	3
262365231	1
557297373	1
478219300	2
3259017825	2
1702322424	1
574826681	1
2744839145	1
49273832	1
2810809976	2
2905282114	2
84871374	2
16400346	1
1886367186	8
448691548	1
831903452	1
841613657268191232	3
584936124	1
477332169	12
398862271	2
3048230120	1
2917760590	2
398588709	1
536467272	1
230590715	1
379646771	2
143855068	2
2535139563	2
2345571391	1
16988803	1
93474402	1
948396799	1
25940911	1
263830748	3
2955598211	1
718364395	1
2871598282	1
13143662	1
523240076	1
3129028153	1
68199467	1
3300895727	1
149305867	1
944669581	1
283697677	1
231168554	1
443958155	1
618581419	1
37321611	1
1943004409	1
3194940643	1
771110019387404160	1
2646748712	1
394798958	2
2763786195	1
1487467196	4
895115683	2
232268199	2
907929618	4
110427690	2
91920572	2
166032140	2
20672966	1
2560179877	1
1931986866	1
2417360230	6
3234515579	1
25059788	1
762088643376840704	7
20024904	1
63371100	1
92242621	1
507944476	12
3033155065	1
884769985	2
18882686	1
1423684183	4
382561193	2
179443993	3
261448689	4
506023510	1
3222734936	1
1896883764	1
259135444	1
117249938	1
2635990776	8
3339272610	1
1409357820	4
1318075309	7
2786752935	1
435621368	8
715048936822714368	1
457442700	1
2483645465	1
2459418632	2
2605560085	1
91478624	34
335533552	2
2559936055	3
1048854978	1
2320180855	1
190005083	1
2880074474	1
55670943	1
365201656	1
1690379851	1
2552701178	1
1597687417	1
2802693828	1
25898042	1
384994033	2
2526052503	2
618148275	3
2514486368	8
2263532571	6
105050227	1
19641996	1
478570538	1
3621792137	1
706189400829513728	1
792425445929078784	1
2407064493	6
14260867	6
854506229179088896	1
2224416124	1
830435358	1
120951944	1
56253732	1
2193459747	1
928241167	1
2184186715	2
68414760	2
2447526668	1
2384284033	1
92492237	1
268726769	1
54285878	1
117670440	1
416803904	1
450720783	1
1423197464	1
89416857	2
1641649837	1
90854340	2
721572764	2
2572482313	2
466644857	3
488263289	1
2446413700	1
103955252	1
46092587	2
733793368673792000	1
195959820	1
90044141	1
105899311	1
355877532	1
1452004134	1
2218104510	1
2248953559	1
976442467	1
1359930476	1
101936509	1
582562137	1
3323781496	1
1535320682	1
105776709	1
1248024163	2
2434074148	1
2588902070	2
856767200	1
108723755	4
130328346	1
4911038249	5
3185756240	1
2746825864	1
72602379	1
2439499848	1
27998839	1
1129685918	1
2599174802	1
1340502954	1
69025232	1
404526584	1
587862375	1
205321319	2
1613146542	1
852752892	1
3304455539	1
470301057	1
44468559	1
15775678	2
3056166706	2
602942541	7
2447460024	4
2883081224	2
571107559	3
43283406	2
798058266	2
399503707	1
3296239914	1
464067798	1
437682380	1
2989642644	1
3123071443	1
1247790859	1
1388383741	1
319148114	3
54426108	1
1240989960	1
430738485	1
2249745295	4
705314103	1
163973992	1
27894515	1
256461269	3
3305721203	3
1424287051	1
306039307	1
2814065533	1
432402662	1
54814373	1
387853596	1
598831771	1
2543542565	1
4279737513	4
1483755872	1
141431791	3
129296601	2
1679679318	2
6664162	1
908973727	5
47735468	1
801205472	1
250306396	1
17919972	3
2150931007	3
1073085714	3
460015810	10
2454998270	1
609840800	1
2954136492	2
64119853	1
2336012154	4
578355487	1
19072286	3
781677884	1
234540332	18
1001912052	1
885723504	1
3806955261	2
3181051443	1
787118472425709440	1
2441889653	56
180206452	1
3115955787	1
151389555	1
72243671	1
1490387053	1
2983412211	2
86177206	3
94248054	1
1871789076	4
3160956457	1
29411524	2
2414880321	3
1024910730	1
461277162	1
1348908696	4
800313674	1
2337144517	1
586690011	1
2214111616	2
2242954149	3
2285264612	1
1239273223	1
1351076089	1
1213906160	1
2377262346	1
271578675	1
2932309768	1
3166071019	1
270453571	1
1113075625	1
448464943	1
924174901	1
915729949	1
275361476	1
1882894670	2
2500233311	2
2950822379	20
1885105814	1
311032328	2
1240831074	1
421668279	1
142963564	1
401837731	1
796487094	2
170719947	1
75364211	15
2743486125	2
1659919622	9
1755670411	27
3230997830	1
608096695	4
2197470649	2
2847058757	1
3185710453	1
1486903086	1
518434559	1
15059872	1
1464177330	1
2881207648	1
1447777688	1
968130704	2
1247708239	1
2409775898	1
1734107353	1
785917716746035200	1
2558589444	2
316064430	1
2453843655	1
2341413401	1
2881905052	1
3277381411	1
731225292	1
370551315	1
284970570	1
3313411877	1
2711859417	1
2261005843	1
470100265	5
967968542	4
1015342518	1
2801596890	2
594503814	8
2475467346	5
2758744286	2
53153263	7
238219800	2
61197545	11
842416027	2
2653818793	1
2939706238	4
2729109958	1
255320178	1
628158989	1
2958935998	1
1630896181	21
458510766	3
880594610	1
826612591	10
518553165	3
2154589105	1
633956145	16
1215814393	3
2449949802	3
822782424488742912	1
746412932360208384	3
4817624347	1
2409973432	5
819531231369056128	1
1457061193	1
522217328	2
612076511	1
590024942	1
627886667	3
748295358409670528	1
244752683	1
3004331312	1
2951425643	1
1947507199	6
3798028281	1
3396281170	2
1054250683	2
342894187	1
869825995	19
20247181	1
1394293663	2
1719007896	1
541338463	1
533456181	1
281451530	1
754055150	1
43467447	1
75168441	1
3289736786	1
3117174780	1
2285337910	1
508313205	1
2321154068	3
216726064	1
2596559497	1
2196558230	1
1269775351	4
499738818	1
1314396265	1
340146636	1
3392191264	1
382883535	1
26848549	1
2996669676	3
827680052	1
3246608002	2
137646965	3
1893038976	2
346148825	2
341454112	1
3306545818	2
14464766	5
37034483	10
434857744	1
3337646591	2
3152053199	1
75092867	3
303731342	2
527394131	6
528701854	1
1044132996	1
209708391	4
1638974384	1
447262544	5
460400589	2
1141816711	1
3707114353	1
551336520	1
26741902	1
1239327074	1
109702597	1
2994870648	1
3259318689	1
2768717794	3
2987532922	3
219049532	22
3009028587	4
102228214	2
388807567	1
2834345013	2
970722715	5
1240746872	1
2505136652	2
2994697454	1
167737918	1
500314976	1
188037479	1
456904059	1
2856694246	1
2556318116	1
1232954569	1
603784140	1
2365838940	1
29804802	1
37733361	1
2472009636	4
2909940636	2
240118314	2
2981123129	1
1601001944	2
2920296483	1
2284899834	2
1166972066	11
156120430	8
3215882967	1
561684253	4
499833747	1
376886765	9
2884756772	5
72915603	2
144874126	8
1454684485	3
373052368	1
21262994	1
1247867179	1
2177171455	1
1240564724	3
464189286	1
3156947762	1
33332995	2
249161876	2
837966272	1
409007338	4
819841316	7
847516940448993280	1
2579925552	4
28261826	1
49793032	1
414613795	3
2836329088	4
2808003461	11
53691582	1
1610175500	5
72288444	1
1684625450	2
28437034	1
2687715650	1
2289664760	1
3202091519	1
173106844	1
2837071797	2
554840870	1
2560354867	1
240311914	1
3238356823	1
1247791483	1
2246028602	1
2345239789	3
1869042264	1
237034212	1
477000742	1
34458383	1
291412729	1
613991932	1
232576405	1
1241067637	4
30777831	2
41453493	1
2737948137	1
45504024	2
1226190540	1
499049427	1
917453936	1
3081015453	1
1105603123	3
1130275662	6
369245377	2
309736187	1
2386818685	1
563617296	1
292012086	1
2238563846	4
131627992	2
289375532	1
3331418471	5
453484864	1
16995002	2
1716953419	1
569798097	2
3234555383	1
21844323	1
2545020162	1
420568477	1
111423211	1
608675290	1
3184005979	2
1937705210	2
1734110252	2
2478963190	4
359471771	1
215217430	1
1065685388	2
2428351125	2
188390019	3
719276823809540096	1
3354597491	1
2841895320	1
3286598522	2
2973909511	1
2269455206	1
413236705	1
603079241	3
712666975	1
20455625	1
3038548038	1
2413272183	3
378102683	2
192591542	1
202517387	2
1648520846	1
2991546376	5
1461010878	1
3389515409	3
1264736328	2
2973951579	2
90079704	1
2414043276	1
2461745233	2
2173412024	8
608471241	6
61015562	4
568072722	2
2303502253	1
2542643567	2
106864002	1
759377035613597696	1
228235326	2
1269509964	1
1685936226	2
2964905803	1
45900897	2
26043187	1
3647117954	1
2360389309	1
3012131496	1
736156694	1
3300968933	3
414934070	1
2155965720	4
2653581129	1
465632156	5
284668803	1
318920545	4
225267820	1
3376141883	1
67075959	1
46953511	1
549331011	2
429995196	1
540380068	4
352534407	3
14153981	1
221085841	1
910791902	3
1168880552	1
2305260890	1
1575844447	1
3241771879	8
839380585	1
2489893854	4
345580580	1
2942818803	2
430360032	1
2383903526	2
29507306	1
13790282	1
37344334	1
2522053435	1
1054849262	10
2812925930	5
2214703430	1
34341289	1
16350858	1
1971474445	2
708740234	1
44716765	6
2786564756	1
4465911554	1
119262116	1
311737316	1
399072970	1
477954260	1
1965300020	1
1461419402	3
3026302187	1
581018384	2
383663001	2
997788187	1
2743263263	1
1247929034	2
2631588005	1
332887523	1
701539152	1
31376994	1
40159846	1
395706684	1
613519348	1
42587673	1
2559903192	2
1141503908	1
394638020	1
4717118122	2
445360132	1
2882832345	1
538243085	1
417527433	1
1548991910	1
162274616	1
205003267	1
3223396788	1
506834726	1
758758	1
313375001	1
1002438547	1
2399747507	1
14530638	1
2658698468	1
766476206	1
3234600232	1
2834695211	1
2894998068	1
183936695	1
982303435	7
2383648954	1
3097087387	1
2451794252	1
1321201260	1
2506735198	1
47293791	2
53374478	1
2260698953	1
2300194783	3
164352895	1
135338309	1
1247748546	1
2558599729	1
341189309	1
933460428	1
26403298	1
3302881168	1
19830399	2
25740519	1
747870135747125120	1
2751035874	1
3237610645	1
334515013	1
91881739	1
3081464836	1
1536294062	1
807875875	1
2430153004	1
3139475059	1
3162551262	1
601531405	1
119144577	1
2696703217	1
1559755268	1
2397934092	2
860036395	1
728829854	4
2156930620	3
1171676736	10
3230850748	1
235569603	1
357650733	3
2613116743	1
234548424	1
2829110145	4
1439788770	1
2719491327	1
2573416280	2
2901117827	1
2482097455	5
184141906	2
2907869283	5
2808964439	1
78714922	5
742363711755550720	2
720035476103516160	1
1912099068	2
2429410000	5
17875811	1
1396454222	4
2959751091	3
830998598	1
149682175	1
2606879246	1
891783582	3
227001631	1
2738853881	2
161485260	3
1646145600	3
578355271	2
121431559	1
2587654574	1
374712154	5
2580304453	7
3090258924	2
142284148	2
1583979018	1
1478924516	1
296621508	1
230546866	1
715455000	1
43645232	1
427673218	1
384267433	1
2256182816	1
17139483	7
2517266582	4
409841218	1
2511887416	5
2618360849	1
1665829494	7
417750193	1
3227171232	4
334106981	3
2446423995	1
128723104	1
328831932	1
632251416	1
2470172275	1
760305914	1
134058171	1
422833017	1
319833036	5
4748865695	2
29513294	1
218256145	1
323179353	7
553599464	1
64466935	1
2248715455	2
2749153605	1
2541227191	2
2799464991	3
2773447099	1
2526844884	2
422868987	4
2737460650	1
2795657202	6
1620868159	2
3723367273	1
2404479371	2
2318647908	2
232925098	2
58285254	2
141515059	15
14286629	2
218847307	4
2320532797	1
1247776867	2
169538099	1
2751706123	7
579209846	1
380004248	1
18351420	1
738080573365702528	1
840277273	1
2558620154	1
207056804	4
98930235	1
1328737346	6
2241923318	1
2370313310	3
716326723814629376	2
2611071293	11
75491040	1
480000010	1
2415876519	3
2156314467	4
364079640	2
1560783727	7
111216929	3
708218005	1
605175831	1
1544689376	1
763386470644248448	9
1539199134	1
2313164528	1
1331975682	2
1075062865	1
618128444	1
1646176352	1
330073017	1
429982111	1
266420365	1
83935620	1
212140979	1
335641260	1
2261271564	1
75818388	6
2783924037	6
207032819	1
3369729898	3
562136762	1
1533465072	1
625119678	1
583902727	1
2542989063	1
217810999	1
543142503	1
3146573042	1
105288407	1
1240975782	1
201585788	2
2558868030	2
2168013040	1
2980585919	2
2803513841	1
2427976323	1
188105034	2
3389777709	2
1296687265	1
324585029	1
1063936742	1
534801545	1
420427150	1
1612337048	1
913542072	2
305759370	4
335467416	4
2967538227	1
2223183978	1
428410141	2
14457204	1
1940002770	2
2732992341	1
2560535461	1
1549197878	1
126027331	1
724942056	1
2724704517	1
3249476515	1
603353049	1
633532647	1
80769774	1
214913477	1
489236033	1
332397934	1
2467937426	1
67493515	1
73608771	1
27603	1
46842010	1
1248031962	2
2556778785	1
292624913	1
1948853720	2
2212040035	1
1313086387	4
264217874	1
106052952	1
465336360	1
581576492	1
2864040237	1
1718264005	1
834561812607627264	1
238342057	1
1704656137	2
799395608	1
735674280789282816	1
303126729	2
2700246927	10
2427436485	2
3313771293	1
3120657771	1
1107516668	1
2595486154	1
2603679418	2
1262256516	7
1358542700	4
2887533289	1
1633738044	3
297515020	2
336745660	1
2782403655	5
3300795915	3
3063745926	1
2576761071	2
2148354357	1
3187914442	2
3334254016	1
2419555129	2
41150100	1
476096710	1
2986464568	1
2276624017	4
2972177716	1
2614789086	1
3187143472	1
78418763	2
285849335	1
36315161	2
1385642870	3
303148213	6
609035055	8
2820000911	3
2380434938	5
792278796	14
815733290955112320	2
171608485	2
1017870480	3
349813249	3
53639301	1
1104059594	1
1631531431	1
1289083100	1
446468964	1
380602069	1
1240818013	1
34072026	1
29514951	2
5644772	3
3641711594	1
792383965210566528	1
23720279	2
2455058971	1
400653618	2
59608220	1
170719841	24
253928234	1
2896160963	1
767258839	25
2364722733	4
1685173321	7
1238784942	5
517872041	1
743590368	2
248167468	2
20096514	1
4065379403	2
3086043541	1
2672190097	1
12912542	2
16241871	1
1312645406	1
600926389	1
88575205	1
29063926	1
2614101470	1
701895396	1
176638918	6
2929228976	1
3292736460	1
397909384	1
350849143	1
238125636	1
251380874	1
2646343266	1
382973150	1
889995961	1
38108843	1
475277823	1
2302145018	2
2371155744	1
64426408	1
3012767576	1
999595358	1
2246635883	2
31540229	1
349528284	1
8292702	6
1897133946	2
26713320	17
4030953135	8
2337319398	1
436369031	1
461269455	1
3230780432	6
2158160108	2
1259116046	14
877810422	1
1868189461	1
2265709535	1
193969145	1
378571263	1
2906101854	1
822215673812119552	11
3019316668	1
254457141	1
444668903	2
549950462	1
1018263877	1
3100090734	4
2537682945	3
3176924029	1
1415852202	1
2818232646	1
463771836	1
630323996	1
251554894	1
2153351833	1
2893277841	13
1234848846	1
117452954	2
2817203924	4
616355585	1
21002422	1
903678570698039168	1
125084077	4
4260514452	3
572555396	5
2544795443	5
1586941346	1
236586367	1
82180135	1
1070860362	4
490282405	5
987797431	1
1240757454	2
4703006612	1
3086902329	2
532112980	1
757702747852378112	2
2879873157	1
24776235	1
1647903025	8
80073572	1
845083358	1
902968292364701568	1
735633664696946560	3
845296787900563328	1
3027879814	3
2861828364	1
412780348	3
3241361533	1
89839236	1
757406694909456384	1
23371967	1
262323041	1
25842386	1
2887547147	2
394384579	1
1556008207	2
22444126	1
3078595219	1
190022776	1
1593942470	1
102004595	1
501877633	1
822416605	1
1043266292	1
69032114	1
230832125	1
2980098838	8
2442658702	3
3303897408	1
229169443	1
1499661920	1
859987525	1
3009743816	1
106395831	1
541970577	2
18774524	14
2223432471	1
843816955	2
1336586394	1
3256735813	1
2736457343	1
3313079895	1
2294081995	1
59344493	2
885873862646345728	1
2859671745	1
182205181	1
1214554406	1
722927006	1
2886221220	1
54902217	1
2959877293	1
344101300	1
1061707418	1
164488615	1
2771981852	1
2512866187	1
732047708	2
185740574	1
1227818204	1
447681093	1
725825954	5
19668491	1
1256570366	4
2559645792	1
3198329985	1
476857479	1
403076835	1
1151087084	1
14630267	4
725683926	6
249644549	2
2543655588	1
380268955	2
18865891	1
2423444324	1
934620134	1
2825594547	6
3029957538	2
3234515699	2
2979379101	1
21175335	1
2272147982	1
1307357114	1
246623776	1
3246027210	1
1247811812	1
270647290	1
2268855607	1
544899911	5
256368273	1
3350246387	1
553799009	1
313234853	1
2610366496	1
574841028	4
3753843013	2
70424767	1
2924102553	1
2221851315	1
2177001843	6
246335879	1
1059729500	2
2262215102	2
819770024	1
854815926	2
443349273	2
1472603916	2
1144530434	1
3412798852	1
31185004	1
58504135	1
49470271	1
23172152	1
544266977	3
1468889106	1
189970259	1
2356884042	1
330421000	1
436349093	2
235575543	1
1688330268	1
618300542	1
822699798595825664	2
3275103703	1
2249405151	2
1240711304	2
21965626	1
275170271	1
965300118	1
21579890	1
15840372	1
738430386	1
251256837	1
77132167	1
3100090746	3
2927100756	3
187726881	1
76751850	1
1268438574	2
833033483488469120	2
245347553	1
3102013724	2
864927037	19
15165493	1
233287345	1
372502604	10
841704092	1
51437514	1
159177780	4
3350621487	1
3302458420	2
251985765	2
2962714482	1
224559023	1
3752361681	1
311022831	2
95185323	2
296616859	1
56237410	1
980653922	1
2209515177	1
2572375579	3
391915034	1
859243717	1
534872705	1
868607155	1
1399212192	5
637312870	1
375796588	1
2730527486	1
427043276	2
29762373	1
1374247855	4
351029113	1
548736162	2
2488361384	5
3448960215	1
115954873	1
193632685	4
545723842	2
469324458	1
124667472	1
407977357	1
1631982666	1
2714527245	1
2197900020	5
3068945982	2
999006121	6
541665815	2
1718628919	6
1096504555	3
919056876	3
625553885	2
2241494924	2
493939901	3
7429102	1
2322405689	1
132774626	19
178053101	2
1974347815	3
88917122	2
56278852	1
2904333071	2
423605018	1
272807587	1
1961485015	1
551974888	1
2803506477	1
2629261	2
6538222	2
2629857069	1
2482415395	1
1254546601	3
2232552594	1
960587569	10
2491481762	1
2958533896	1
2908308039	13
935102414	1
1389138007	1
2433692127	2
2536932416	3
1855582706	5
135656924	1
463778169	1
20337373	1
486993803	1
118468546	1
2356731667	1
3302013183	1
3315950496	1
310525103	1
262726510	1
15731751	19
2684021227	1
1496743795	1
1090214114	1
1606205738	1
2572694477	2
2715819123	1
2384855377	6
2481723158	2
624342300	1
2293772724	1
43341001	1
28560340	1
1325002087	7
2612643001	1
15978412	1
3240341250	1
119612458	4
2620257691	1
209647007	1
1121946014	1
216334132	2
2337026840	1
2982070347	1
78177331	1
970048658	1
388098138	4
2195988362	1
44429669	1
353516236	1
2987804465	1
556506067	1
754730876	1
577223231	8
2267575655	2
2362077638	4
808067324	1
43736813	4
3122433050	1
2178435955	1
585343577	1
465079917	1
227688714	1
20436059	7
351365063	1
1342278500	1
2249617292	1
3170270747	1
2794477272	1
2660355586	1
773704908	1
776916848	1
2487006362	5
1166442409	2
1685151804	1
396475495	8
2275702018	4
2186482441	1
771644556	2
292713073	1
2336333020	7
1954475053	2
14361155	4
327499393	3
1673609041	4
3062724807	1
251219061	1
22621087	1
941823943	1
2235684900	1
9515832	1
1479867866	3
3321449993	1
1920807991	4
885746474	1
4439765309	2
2335164363	6
701913149	5
1475843268	1
19464497	5
2287212413	1
804297374	1
439614153	1
405406920	3
2374442899	1
73832014	1
2645960542	2
49270204	1
370662476	1
16935292	4
1014729912	4
2734062587	1
23818581	5
295216750	1
7125512	3
3091453637	1
2210240563	5
590500841	1
283610466	1
294874373	1
2153666664	1
932662676	1
236666827	1
24923472	9
1659753702	3
2975906151	1
325772263	1
2517364829	1
2219059045	2
331328106	4
1698242053	1
3275352889	1
421603051	1
1248046980	2
756230687175348224	1
244655353	1
75183303	1
2344366454	1
2149970970	1
614253	1
588426131	1
16491502	1
3308241530	1
1976011436	1
574411592	1
176606898	1
43230234	1
3837185253	3
2487774846	3
2587100717	2
2575772439	2
3994074674	1
3529147343	1
744930728	10
36335189	1
2415440094	3
263279989	1
1712524410	6
4284697393	1
600794225	4
910180441	1
3247833880	3
2376848669	1
2420903037	7
416473667	9
357090000	1
619707789	2
2200699678	1
1559308358	1
362147374	1
110619920	1
1108177333	8
1477329792	2
523495119	1
2869440737	3
44193300	2
3271149008	1
3174657993	1
52819145	1
386259452	1
2911876359	3
2351861857	2
577229451	8
19136046	1
3355045187	2
2504705569	2
2305151798	1
275048944	1
15182337	4
159133533	3
1428859538	3
2344943917	1
41269552	1
2198220706	1
29633358	3
48160300	1
234419508	1
3312282282	1
3223791542	1
325326074	2
155773979	2
1240997402	1
66228039	1
311091830	1
2588282930	2
2302537387	1
159132496	10
743340583784112128	1
1361526714	1
541966259	1
499450420	1
3322555854	1
1282456897	1
161619813	6
3001237910	1
16331010	12
549101444	2
281539397	6
2574382507	1
1030701	2
114557496	9
2561700727	1
1705463366	1
184381884	2
19637934	5
711601349461282816	2
2359865454	3
2769579404	4
1420332229	7
2752440106	6
709464364776968192	2
170497795	1
338425974	3
631330656	8
2699011800	4
992632284	4
2557652359	1
2406777716	1
2794320208	2
1585547880	2
2331209359	1
2423278937	6
338285358	1
2693132940	2
618843418	3
