User_ID	Retweet_Frequency
227682918	8
25020935	4
1553964458	1
2495622950	1
1431732476	1
3290364847	3
16270276	1
2329509259	2
324293195	1
245581485	1
624188696	2
594749537	3
3474585855	5
420332898	7
2311669130	1
1356670957	1
21536408	1
1925368770	1
1580318894	4
155006154	1
557873492	1
836378271474413440	3
335301503	7
1201134913	1
318139884	2
2625497896	9
957258306	1
823765208619511808	1
2796552618	1
2164600864	2
746182190828920832	1
520245526	1
1297172142	2
1544269759	1
401004551	2
3078660811	3
2903622249	1
48941988	1
1616967696	1
258765159	1
1375828124	4
2275359384	5
15410847	1
2316215852	1
763671726	13
28689836	1
323373342	4
69343363	1
2334138163	1
544576633	1
2271923725	1
2688087919	3
2199671966	1
226342167	1
362469204	1
118504705	1
769984624277725184	3
440432097	1
409824643	2
754052624052256640	1
61528025	1
545490980	1
2973207377	4
2981034483	1
3293828002	4
12277922	1
417501491	2
65260323	1
15281391	1
3323244903	1
44161476	1
2187498012	1
827205511229513728	1
15693450	1
3322930394	2
577585575	1
62696330	2
338317842	1
4571665277	1
2501241758	1
2821987317	2
2567315689	1
2650620710	1
145486325	1
261277540	1
2317992247	1
552224790	1
713833533131866112	2
329286038	1
2867980010	1
19091528	7
176904003	1
3372773119	3
545900989	1
1329681336	1
2510978353	1
3084387605	1
1263791845	3
58017468	1
804847821614698496	6
6210882	1
222921297	1
266897632	1
3286868286	1
2553219678	1
4321664836	1
201061401	2
41059238	8
704121848653434880	2
4871934887	2
50517206	1
759368029	1
788944619522314240	1
25733340	1
1261019257	4
2390770850	1
481236230	1
2578689211	1
3234304567	1
2590080296	1
2546249168	1
1736380819	1
7786612	1
259335127	2
201838024	1
115753485	1
2762288549	3
344527605	1
2399743154	1
2475169274	1
164089413	1
20293599	1
18124830	2
2266492357	1
34095646	1
23939768	2
1134129020	1
304321569	1
2430576818	1
337489592	3
2444450545	1
746037682711724032	1
193681556	3
3771344601	1
617889150	15
76649729	2
294958325	1
199669993	4
42143327	1
36384121	1
918676928911036416	1
166951964	3
4843328798	1
2882172188	1
772446523	1
799200956135055360	2
2918776732	2
2566345584	1
910272390	1
1036308216	1
396236083	1
1410372553	1
2601258769	3
41045177	1
822244519957630848	1
1960908852	1
314967839	1
51069583	3
480652486	2
3433464389	4
14163474	3
1678790450	2
176258637	1
562369187	3
89167642	2
712355753814839296	3
757701596054773760	3
877600833193603072	1
72288050	2
2842563447	1
822237572780982272	2
36084926	3
33786290	1
510455475	1
809972064811679744	2
18229734	1
2344579583	4
4836804797	5
313779350	1
2425930856	1
2277984403	1
497687447	1
373101137	2
511034798	1
2866469183	1
2270122219	2
418442043	1
94805172	1
146297323	3
254246411	1
3018144837	3
2189912676	11
865248932305158144	1
19592276	1
109215796	1
2761898817	2
17569219	1
22314440	6
548726572	1
46214091	1
406051864	1
2419085455	1
2883505697	1
2821658111	1
1631827957	1
322849574	1
819555169302102016	1
1673915564	1
2487988760	1
151721025	1
1067706600	1
2564341032	1
2613688963	1
2748362887	1
59287912	1
317384131	2
701985537880674304	2
313501749	1
2337236028	3
463814103	2
2524963909	1
296359418	1
825937113103335424	2
34888586	1
2931487175	2
3921355335	1
172375021	5
2431621029	8
2275065373	3
206076016	5
2157833677	1
2318066460	1
825788498812743680	1
131282715	2
40486636	4
2252944470	1
336745087	2
574771274	4
90114466	1
91036599	2
4048468337	7
52724312	1
368768129	1
1929356419	2
2821677353	1
1250942370	2
2559273367	1
2634985045	6
254098644	3
130901870	3
21337440	2
1624952263	3
1250701274	2
1251447265	3
454894816	1
1251084468	3
1251049532	5
716284841	1
173413459	3
607655023	1
2468824040	1
2465911993	1
2992439943	3
81706088	1
174863858	2
436787877	2
1496001462	1
269809161	5
809538414903169024	3
20118515	2
753691318140809216	4
2515448870	5
167322189	1
193958168	2
2264966414	3
51605872	2
728330271645441920	4
130972736	4
2495557580	1
1258653420	5
18966834	1
24815314	4
331912697	1
19418497	2
809600568	2
1123137259	4
1561651484	1
849709538	2
228826571	2
2907551575	8
2215379832	1
3154290122	1
801605401	1
1048392048	1
777530179812003840	2
538729908	1
106275281	1
3302499014	1
2614051957	1
3434546949	1
4674587360	1
24052277	2
138855469	1
266475215	1
98047362	1
2851602653	1
102828353	3
405707871	1
138581916	1
2768203423	1
184897616	5
564947096	1
2245422732	5
116824373	1
752721067396005760	6
4281490109	2
496010730	2
164530084	1
4257232995	1
599957709	4
1917760322	1
1642524566	1
491316057	1
16625082	5
431222561	2
2158299956	4
2910536148	1
3252823393	3
18587227	1
636738227	1
163730859	2
1050761923	1
389946632	2
35439489	5
2964412118	7
16959719	5
3307388783	2
324407182	3
24472195	1
3145425973	1
36473243	1
2545842362	1
1628504886	3
294192324	1
94330304	1
2372107002	1
2711635104	1
1969285214	4
14885496	4
429999928	1
3224632384	4
1592067595	5
409890601	2
3011983904	1
16515099	1
309052605	1
1307904522	1
2198576134	1
145836086	1
59034772	5
828102098969644928	2
2950928613	3
4911100660	8
292082175	3
2499877411	1
1627114147	1
15387839	4
764330113286758400	1
351931680	1
2356983582	1
706201099968061440	1
973190720	1
73656432	11
1060829185	1
3341234925	1
133287941	1
388089705	1
410012918	1
104646949	5
487922925	1
416359611	1
706625554	1
2516589656	1
2752515014	1
2399759408	5
2783159835	1
409941587	7
375532217	1
1670888726	1
3308692546	1
228916629	1
726699894	1
101081927	1
28381475	2
1246186722	7
1259427624	3
267004350	1
15821039	6
301983080	1
3162229689	1
24247106	2
26303146	2
724603880	1
723788956827938816	4
2811450968	2
2895112339	4
2834563942	1
43521670	1
139211767	5
24886025	1
24198769	2
2526378728	2
1334941999	1
810788174368804864	1
2996394952	2
2834669914	3
15602334	2
715611056668737536	4
336686600	1
275536540	3
116820860	2
2821901075	1
15163466	3
2444019684	6
788963313782784000	1
722481281653673984	2
2689607976	1
2542156878	1
92432894	1
1308597824	1
2181657191	1
31109219	1
626975302	1
533616394	2
3546630376	1
775543843307466752	2
267181670	1
834203338623352832	1
94527111	1
2499443610	1
3126563260	2
8159472	2
9139742	1
3179187833	11
166243371	1
819334191624101760	3
1331602970	1
1402746140	1
3439105463	1
1533620282	1
332314409	1
3330905585	2
2797993206	2
1520950820	1
2888991854	2
632297188	1
371042341	1
4625753660	1
2518863037	1
330428128	1
33317759	1
2539935170	1
524159710	1
111405640	5
2274447456	2
158820629	8
130936280	1
260923267	2
76797719	1
122194792	2
4855942329	2
1059611251	1
30413009	1
81803352	1
832093549	1
510230392	6
128643381	1
2354388944	1
439075404	4
4784715637	1
20317642	1
2471526750	1
785084958586998784	3
316471699	7
2457676854	2
1372669129	1
1409839783	4
2561881112	1
2560908523	1
605987246	5
526482880	3
20523263	3
3098182660	1
2528675744	1
2495984460	1
2647758823	1
853815549163323520	1
793884538413821952	1
52361272	1
2511596349	4
1337301116	1
584031440	1
875043330358378496	1
819414395696648320	1
218267731	1
2357647951	3
4840891824	1
2496538405	1
2687756299	2
25943764	1
851689273	5
2862064425	1
16532369	1
28219400	1
7302062	1
2555486708	4
14181258	9
18284815	5
824522756528152448	1
800770999272673280	2
21993294	2
2555627418	1
440287004	3
1360186644	3
755863829230260224	1
385772566	3
1910840076	3
1131278516	4
134934376	4
1730886536	1
1665635378	3
27486761	2
2857881309	1
16786960	2
525840978	4
11344112	1
45458477	1
14221058	2
849235639	1
313527754	1
79129156	9
345488382	1
129051309	1
3939793935	6
4824686469	1
4855092020	3
37548195	3
2466603570	1
880824248	1
126225014	1
1126395138	1
769892090738270208	5
268866499	2
16260538	1
49145398	3
3327202305	1
3647591718	3
172742707	7
3373075126	1
342615058	1
1707839041	2
1300027158	1
2265177029	2
800803620	2
2907084017	2
65548939	1
334459049	1
3305436131	1
3343892712	1
1166626098	1
313377281	1
3334862661	1
72982400	1
327958721	1
414509761	1
427928853	1
120124206	5
198177442	1
610786255	1
2240302922	1
2696349978	1
15623425	2
714866777155571712	3
2683134085	3
2485528477	2
15999884	1
45739296	1
549198365	2
3220922263	1
4874958317	1
1018619990	1
1734940808	1
26956992	1
70439946	1
17372204	1
900364639	4
1261382258	2
318697688	2
762086073673494528	2
723977615195942912	1
50017992	1
15813593	3
1426182990	1
2577360360	1
495130001	1
145552547	2
2959478021	1
2214792078	1
2560219291	1
197539075	1
5445622	1
8785592	4
165200879	1
423415891	1
3918830295	2
2234016216	1
2257188564	5
53573221	1
294390456	1
3079418141	1
185000070	1
18810328	4
111113409	3
1144875439	1
2666010506	1
4480846180	4
18181977	1
2651756120	1
4911015687	1
244242552	1
618556811	1
37558938	1
488844209	5
29663163	7
3360078791	1
2562800055	1
829082996393254912	1
4827122279	2
784246889940082560	1
2580718293	2
26289485	1
118359373	2
2476602793	1
2480888917	1
347526406	6
831684326	1
362997842	1
1833947012	4
2500192793	1
2317134246	2
1577086597	2
20146657	1
49951172	1
2433660382	5
501197082	4
2597823481	1
281366656	5
1951501477	1
2497414434	1
589053508	3
2577558224	1
16135462	4
750284495731847040	2
22998640	2
416544316	1
16164289	1
1251374784	2
1262220080	1
1459232030	3
3317548403	1
2585114251	1
547173846	7
2238287285	5
2926333283	2
145259049	1
1010993192	1
2577961650	1
326874183	5
915892333	6
477117108	2
4914702166	2
295646776	3
824719742875402240	3
203468353	4
1534601827	2
1637640349	1
2502772584	2
720357712333271040	1
4752011309	5
38902695	1
15097615	1
724833043	4
20990717	1
4697836536	1
65691824	5
2492076180	4
119534385	7
2912429401	3
2553455064	2
2375987638	3
85885502	1
37623393	1
80052046	1
2861386602	1
413487212	2
502083277	1
2545514108	1
6073302	5
739236119703785472	1
804203538528276480	3
2262290574	1
2466497442	1
19050793	1
3384716398	10
2821605243	1
2916884783	1
1250638028	1
279164084	10
1261246878	6
2510872290	1
2750657906	2
2520911864	1
337981722	1
2385418554	1
2422815727	1
794396275	2
4262381952	1
4901673680	1
1090710054	2
25805906	2
183502719	5
298830456	1
2801465651	3
2503945585	1
545827351	2
733866462796877824	1
452733740	4
2821646535	1
837410445766111232	1
282822399	1
3195674658	1
261765850	1
10322132	1
4059101	1
2202105613	1
753875352632627200	1
2560999890	1
746508561954406400	1
736523745498648448	1
279651949	1
2594938794	1
1958334576	1
21436663	1
18073907	2
299893741	3
463347621	1
23479954	3
107464559	1
3312462151	2
46139600	2
835884330916462720	1
50180734	1
199570603	4
372022309	1
2829196009	4
2414192196	2
2389326866	3
2596019539	1
15716004	4
1914760580	1
62279682	1
2262571921	2
4588226174	2
308555809	9
730611932084998144	2
2769701894	2
45474953	1
2437939578	1
18658280	3
292132704	1
272086062	5
2559240614	1
403430248	1
48043759	1
379889816	1
782602320769011712	1
3025759570	5
782194930869473280	3
1516933914	1
2284145468	1
3950301622	1
23642282	1
842574937	1
7019512	10
24248663	1
3238387653	1
796513830465662848	2
47877762	1
3940871	4
785875506042286080	1
372358849	5
358007611	1
395863726	1
1663045992	1
1508383621	1
788468476373532672	2
28778849	1
739940732946010112	2
248068570	1
158483876	1
3346608405	1
346670872	1
811064834875920384	1
15067424	1
2490519917	1
904091425	1
2270289602	3
54096689	3
47235539	1
388104940	1
1340824020	3
2463718754	1
814145088867553280	3
98792443	2
829617574220529664	1
1350366282	2
397913470	1
151441314	1
517285468	1
3145155062	4
872111970	1
2826776275	1
292671486	6
1251095485	7
88374158	1
1515176629	1
47033344	7
792324068972302208	2
331677921	2
1713866516	4
808304906536894464	4
748072860	4
24026862	1
358416186	1
549622989	1
3140705840	7
536122809	5
2924930214	1
1618295814	1
1626182449	1
109919676	4
82400379	1
728091668524621824	2
511043145	1
176674640	5
60610778	6
29325071	1
2255113988	5
813899491	4
1022301948	1
760708472908484608	1
737968267088662528	3
2533285772	1
955486904	1
2441666255	1
2616578636	1
565764933	2
524024759	4
260772625	7
148891868	1
1763170555	1
2271741965	2
702863109	1
4070999663	2
4503313280	1
2564087563	1
2287853869	1
3092057278	2
3719068997	5
203129710	1
185540455	1
259313097	2
21718497	1
609170193	3
26658853	1
3010561082	1
68745031	9
2573104117	1
837587412	1
127750310	1
2441209325	1
1910979834	1
3068100006	1
1348971042	1
709936749741363200	1
2589233204	1
280141056	3
3233872641	6
2314132651	1
569028018	1
448221578	2
2885539222	1
2650996160	1
3130174468	1
2992524291	1
2815425121	1
2275924236	5
2496054445	1
64760815	2
752258235562876928	4
268900982	1
1250564917	3
1541685614	1
559465029	1
1875210830	5
295261244	3
976900128	5
2622618065	3
1250643576	1
493764610	3
1208539890	1
277089952	5
16925434	3
1228335194	4
1339719000	1
2564625498	1
6083442	2
3221048504	1
501933486	2
972268302	1
971511804	1
3519312377	1
318933231	5
773217716702482432	1
839570665627791360	1
361600401	1
2755219247	3
2504966779	8
921093588	1
24065045	3
444238777	1
2478116281	4
205938062	8
3295287420	2
350379608	6
1348992103	3
1707770142	2
215174412	1
749865517293277184	1
1689419970	5
511074434	1
187853842	5
2459419345	1
2179629288	3
2577543614	1
2560158368	1
3139127280	1
8241232	4
518018345	1
449969696	1
842685444	2
96366891	1
3132308433	1
56992362	1
16024323	14
17275139	1
26499377	2
823238305177370624	1
4507057601	1
776492304357928960	1
757285102183251840	1
43560192	1
997616010	1
801473604	1
1106587255	1
1355472224	1
2201212367	2
80310226	1
560972241	5
502236913	1
1378797709	4
409215257	1
26417828	1
205906536	1
18707729	18
2203825913	1
737266131430444928	2
71855765	2
2586299185	1
2324311736	1
836836621970464640	1
44282421	1
2491120376	1
4076988015	1
316651749	1
411109872	1
369571434	1
2578142640	1
3282064183	1
1261854642	1
2380725966	1
1941421940	1
2567114486	1
1103514445	1
2778632043	1
3119646217	1
12272322	3
2310273683	1
548507252	1
97194047	1
2526135134	5
1250942497	1
1852383115	1
2255074196	1
2415883788	1
3259525850	2
627067704	1
2583091807	2
715990372556660736	1
2207574635	1
152350703	2
1646403798	1
750197135832915840	1
1261021573	2
531806071	3
513280082	1
2472882470	1
1255329390	1
269477697	4
776568059871965184	1
2167680739	7
3161944981	2
444487064	1
3023655419	1
2260014325	2
185266264	1
2249196817	1
821375824242888704	2
2541466228	1
745415970194264064	5
3108909712	1
2379164598	1
2834897668	1
2546606502	1
3241406895	1
236008786	1
1250695021	3
1707468307	1
240972469	1
286535530	1
903035131438424064	1
274335684	1
358440442	3
16248319	5
433325624	1
19229283	6
347262785	1
3027340817	1
1250572855	7
307154654	1
492848937	1
26225897	3
23603092	4
2229838302	3
2429036408	1
709169570364334080	1
743557517553242112	3
343751045	1
69687680	1
2750260268	1
2427639890	2
141329527	1
239607253	1
778412602686787584	1
3179873194	1
2338654425	1
2255230544	2
1084305312	1
1564313743	1
2822465168	1
2579205494	1
33815721	1
4452703516	1
784838048815153152	8
221952464	2
22302155	2
61639043	1
536388342	1
2862915849	3
1614852134	1
2607290564	1
2253819182	2
4118668695	1
2872161425	3
36255721	4
117429710	2
242605210	1
222663865	3
65962613	2
1935452844	3
273621375	2
720595995	1
830424211634135040	1
273097363	2
722448953359212544	2
842071545296085120	2
28534205	8
14469382	1
992540106	1
4257110325	6
22528995	1
1450339045	1
2547317479	1
63082578	2
837482393460215808	1
2493198601	1
1262778205	1
4412764639	1
16977023	1
24857849	1
2536038452	1
460923865	2
61197545	2
435700753	4
2173054549	1
70955722	1
190091411	1
2482954531	1
2583933127	1
3397826081	5
38046113	1
14689197	2
27201192	1
869417562	1
17916617	2
5571432	4
2635605907	1
228171915	2
3248715393	1
141944702	9
264421092	1
335197302	1
315054533	2
1263671010	6
3299713528	2
28913633	1
834998734429683712	1
600061917	4
377154323	1
3623159421	1
593076291	1
493353561	1
605896606	1
1039037600	1
2451012948	1
1048294088	4
2869618221	2
1705094924	1
443796244	1
4891311685	1
2578216585	2
184376475	2
175561777	2
384439929	1
189660705	10
1133740548	1
756075224	7
2866527499	1
19364592	1
361965946	1
2738875896	3
842458505936171008	4
379850901	1
924122791	2
528795724	6
2269493102	1
2636971536	11
19739874	2
4794769875	1
2292470046	1
28639473	1
26180278	3
462777062	1
792703633	2
3990153873	1
67425928	1
19687335	1
16075327	1
1026948252	1
29626294	1
711650489981505536	2
503633271	1
357705598	2
2277807349	2
3219686847	2
2634455734	1
239949176	2
746047274204151808	1
16366715	3
20097201	3
816713738287910912	2
20271969	1
1521723086	1
2829245074	1
131850768	1
91493488	12
835910296485183360	1
178975170	3
823983870	3
2528792890	2
17470695	2
386756998	1
717742272117358592	1
1552865636	3
2743242568	3
2370922489	1
2437959978	1
1185263394	1
40851610	3
4380075375	1
15917488	2
1654809984	3
1267948406	4
4894707873	2
2471572864	5
2390349782	1
2464613448	1
2447470780	2
603075083	3
1938633476	1
15073837	1
38607933	2
331311644	5
85554612	3
103876937	3
4839304661	9
587107163	1
613448224	2
2834309284	4
1250661667	1
860547878695174144	2
170871478	2
626633807	3
2737498915	5
2465821254	1
2820572975	1
2577422528	1
124003462	6
780550649142321152	1
363189270	1
635593985	1
23537344	2
732339531760930816	1
89338659	1
524924132	1
2533783604	2
2687466685	2
779465674422882304	3
2869641099	1
27830036	1
15386444	1
66267332	1
2591932363	1
2666169427	1
2834460232	1
2494078052	1
2689319196	2
2557627862	1
24735740	1
763488645965897728	2
726430866142977920	2
2266841455	1
310730506	1
537333370	1
232548044	1
1276498441	1
1575692791	2
747472292	1
872338765	5
361082542	4
3266319482	1
1587296611	1
104246788	1
839830790494093312	1
1118347591	1
2152399620	11
238525632	1
728408714688925696	1
2337853778	2
2276751313	7
18978610	10
777630720671948800	2
2357502581	2
44992788	2
2658857089	1
2355323886	1
469973314	5
332317099	1
26703100	2
2176963232	4
14695361	2
1713495307	2
2728530845	5
412623577	1
349894826	1
1477991892	1
3274713379	1
634354115	3
77301529	1
3280806276	5
325862777	5
298704150	10
722430214341459840	3
2181480864	4
163847870	3
3046782921	1
136192468	1
1266104324	5
104903815	1
482187085	1
250241264	5
2473737385	2
1359326190	1
2387872454	2
866170536191283200	1
809911914675523584	1
2241960686	1
2890524909	1
2439032786	3
66258657	5
33688916	2
388121991	1
527852034	4
2255554830	6
208146508	1
743075850699018240	1
34665978	1
2594784350	2
439394610	1
1219604017	2
2347513158	2
16039237	5
26572089	8
2318652065	1
24487953	1
21057037	2
2911839713	1
22811375	2
24497893	1
2312490275	2
3122373464	1
533382063	2
2329435819	2
2875828868	1
2821239952	1
1408622646	1
30149118	1
241590388	1
2885808268	1
1518224006	1
2680336646	3
320342851	1
2249422008	1
828678374696558720	1
2168191261	1
2542343630	1
342942805	1
2323783152	6
2277285546	1
40146181	7
2464432268	1
372183298	4
2997872087	1
718208310869127168	4
2622605997	2
59055244	1
76093	3
33092697	4
832333446253010944	1
3088818608	1
69813841	1
985580779	4
2189492365	2
723265110089732096	1
128782489	1
1073599608	1
2396838680	1
1893461797	1
15959570	6
338822602	1
26965785	3
348736282	4
104969057	6
3303412887	1
1258577910	1
86317143	2
4097203167	2
726682363	1
797557024741527552	6
393730015	3
416783275	1
4699400323	1
15691609	1
4684488744	1
1442643656	2
441229586	2
1250640294	4
166684960	1
1314072198	1
598049566	4
2596048610	1
2567239580	1
3154690789	1
826903272	1
1261615675	3
1261635798	1
513559496	7
102469079	2
81438841	4
756657850894651520	4
2963024595	2
3609365595	1
2261403667	1
2896924181	1
908083003	2
112528938	2
2266340039	1
3312093724	3
704734969617211392	1
2530913162	2
4380815003	4
2173850641	1
352423249	5
1263680011	10
2968964152	1
1525509380	1
2629261	1
241567248	1
323864904	5
2393089596	1
2580514723	1
2934686231	1
39311859	1
4663571046	5
2778250113	1
2460755837	2
370866045	1
1723495249	1
22542822	1
2567240982	1
761977037976317952	1
30532868	1
408219053	3
797950746553683840	2
817889486247968640	2
2561948978	1
394254612	1
482338695	2
3350556934	2
2705450929	1
741874020769927040	2
2266502682	2
2598330783	1
2813311857	1
1258726915	1
2892478027	7
3212506373	1
567345950	2
404672463	2
1253864706	1
783445936903188480	1
22858448	5
14663955	3
2867878271	1
166751914	2
346532435	3
713461969	1
1690123182	2
515038763	1
2835032735	1
792516951155302400	1
234126951	5
3105069100	1
3365754353	3
701494270994190336	3
2877066660	2
1431047600	1
259025089	1
782716748424445952	1
417633430	2
860181553607053312	1
268900152	4
925199227822551040	3
288599327	5
156625228	1
3418637039	7
1472683603	4
3358741492	1
490130387	1
294446347	1
234603510	1
2437289275	1
733481150627254272	1
2369195220	2
2471634985	1
1722623750	1
2464652136	1
158891463	2
184953983	1
1411625089	1
1312367672	4
319458291	1
15907755	1
35221554	1
555621617	1
16130739	5
1069061706	1
2619402289	2
2813923302	1
1264030236	1
2220303261	1
2905856501	1
2204998111	1
2865263685	1
2916442293	2
342997330	1
296359630	2
774982432772751360	1
720696365911777280	1
63169388	1
108332088	5
2449580130	3
3725734395	1
472428611	1
761475672737013760	3
718160167448215552	1
78424569	3
893120280268332928	1
601117503	1
2431887891	1
2434936842	1
2527821198	1
847840031783886720	1
745307089489190912	3
2880470530	1
543017569	2
194671030	1
429825443	2
497427009	1
384651250	1
757577627607728128	2
14978954	1
768087187732725760	2
4504378643	10
70452617	1
944044874	1
755313449354268672	1
2754619034	1
858851818956259328	1
1046479868	1
1945935708	1
362977517	1
964784250	6
759549762	1
123276550	1
367326447	3
1284812514	1
310089574	2
1169264088	8
16500801	2
27289455	1
636606149	3
21939486	6
1261152654	7
2783359803	1
512718393	5
2198966952	1
24315704	2
246075270	1
3320478908	2
14323568	7
2175975154	1
412918828	4
524978383	1
497788324	3
3323090524	1
2490362779	1
945045158	1
893918154707152896	1
173346422	1
941992094	1
2824776807	1
804062956870844416	1
3136074410	1
2689108388	2
377220892	2
503400921	2
2494118677	1
552548383	1
460854791	4
2902650988	3
84611374	3
963647047	3
311599942	4
3260489240	1
613521891	1
822248957371973632	1
328659153	2
3297044089	1
618939473	2
40635666	6
573497394	1
2747622160	1
2887426978	1
367163503	1
3021572764	7
31197211	8
2421080683	3
702276115902111744	2
806564145852125184	3
2277303872	2
839420851099471872	1
2686088527	2
2165252978	2
3397581706	5
3881603723	2
18783579	1
2918719149	1
1358976283	1
1384177340	1
17823790	2
423727812	2
232679852	1
2561643534	2
2821644742	1
707190537250545664	5
1251203299	3
227479788	1
18501567	1
2887654271	1
2332356128	1
1255854925	1
843042742133559296	2
25048747	3
90992721	4
814913494554443648	2
2577832836	1
199305082	4
2833610050	1
23867959	2
20622423	2
913096890	1
2850367672	3
2290411196	1
2385324421	1
363098138	1
501052337	4
793844204694671360	1
2542730658	1
2549908243	1
203958453	1
5135521	4
315799677	2
2418767785	2
2534346488	2
320592813	1
246993037	1
312091084	1
787886041399263232	1
1204937929	1
21347530	1
703345582849523712	1
739396782908669952	2
696810506590560256	2
109877920	6
2465493649	6
229262785	1
461654555	1
15352324	4
1680023970	5
57085530	1
105514349	5
77056184	1
382685028	3
23779848	1
16225882	6
24290265	2
3605136136	1
51927885	3
193737209	1
2377725654	8
15680614	1
13520802	3
327543340	4
721388382	1
1610703602	1
1563164648	1
2925918698	1
3253192769	1
175484213	2
26712600	6
2831374452	6
2913474587	1
1934998572	4
2703794238	1
2664529026	1
199194717	2
2769068746	10
1139325710	4
61504855	2
1068691076	1
3024608167	1
18773159	2
786309892990574720	1
169775526	1
195878415	2
3191493157	1
1003074060	1
2555316612	1
2560797552	1
2573261954	1
12742212	3
4279896101	7
20099198	1
401558349	1
2276578904	3
2867961843	1
18072238	1
3277814538	1
4472926757	2
183659004	4
1206227149	1
531734817	1
1119230604	1
129041411	3
1726297782	2
111433329	1
413305796	1
168275664	3
2486249512	1
2541969931	1
3298022389	1
437673995	4
2986210739	1
4786529228	5
415378018	6
343509082	2
734905744915595264	1
589754227	1
797901927833014272	2
948994778	1
1415718073	1
725870553853100032	2
495732252	7
577058660	1
3063424149	11
309804026	1
3718394357	1
2256147108	1
291526015	2
2820447172	3
493561725	1
3372267827	1
178349690	3
172465335	2
229997488	2
894248407740686208	2
2242536210	5
2676269446	1
2360270808	2
293883644	2
851499881722126208	1
819980276570976128	6
2663898686	1
814301007706550272	1
3609952274	1
3277566386	1
4203387286	1
2567562985	1
1544403883	1
140653800	1
91325319	2
18912806	5
3389796917	2
446755818	2
20886550	1
2261457770	1
19383099	2
243677221	1
2710347649	1
2471897348	1
165903000	3
2881862741	1
34665792	1
39774874	2
2441817265	1
554174916	1
2274959059	2
2276713658	1
17079789	5
536524810	1
794495576784207872	1
265710819	3
71465080	1
2823844697	1
1434315109	1
3964839143	2
1679593183	1
34294667	3
2493235363	11
235409070	4
1481703349	8
155031188	4
4755937475	1
4658825533	1
168524035	2
38262092	2
1654328281	4
578343766	1
1191525841	2
36652924	1
169662689	1
2822188468	2
1579919324	1
2534048468	1
2471347874	1
799251280271118208	2
80025853	1
2452186818	2
2579264792	1
3368493808	2
849989623	3
2983373659	1
2420366149	5
1039855052	2
823272637275209728	1
2329380516	2
2217452587	1
188754811	1
626227418	2
1267854704	1
786766700	1
255797635	1
149088122	4
2180476068	1
274905923	1
89621202	1
246951240	1
343452680	3
19769249	1
163967629	1
636732886	5
2711336168	1
38729750	1
247484318	4
1721680248	1
1861218720	2
2565046444	6
23267768	1
18540336	2
62093388	1
1523268452	7
298558182	1
116029449	1
408197440	1
189080318	2
570969853	7
1930743372	1
71412727	1
3354166955	1
1873108596	1
11650472	2
1264013912	4
2467729518	1
2687467693	1
4897289993	2
265718472	1
20670871	5
3186784847	1
39850390	3
69037833	1
800936099698851840	1
1843213238	1
3303216720	1
2227303494	2
322749579	1
24873365	2
2653579569	5
3399525854	1
4789914568	2
1487318179	1
2274997700	1
2322933414	1
222282156	2
338561914	2
2822350186	1
55705976	3
342861223	4
793268308950691840	1
17945610	1
2553632880	1
2553049512	1
433778122	1
2492332584	1
2859166451	2
4024623977	12
2826677608	1
546539495	1
702291903673298944	2
571027186	1
2962410297	1
2959413707	1
3313289446	4
278770142	3
613010936	1
301863076	3
847611617449713664	1
452843098	5
727649560621768704	2
41226653	1
2582427774	3
20560240	3
2717741989	1
4634410327	4
228865063	1
4637714537	2
616526137	5
816728574518579200	1
827392771	2
2530955879	4
513975688	2
2302327181	3
2704649449	1
4700490442	1
2296929172	2
1613646936	1
3194818711	19
457414805	1
839146978370015232	1
3060623879	1
2542661490	2
2901237393	1
946382978	2
841758746	3
1362949182	10
15885929	2
728047966754357120	2
2329236396	3
2545949803	1
799283012282314752	1
753649874688671744	2
518239123	6
3346278028	1
1145998106	2
21683323	4
381711035	2
66636875	3
183698960	1
1537647444	1
1146109272	2
1905731365	6
2836067841	1
2842230603	1
2470241346	3
2595197900	1
737735559595065344	1
1285555350	1
3390098350	1
3532810277	2
2888826810	4
75277624	1
3721461	1
2920415758	3
711353466954735616	1
2729029623	2
2328148980	2
433797384	5
379498878	3
436680447	1
310060524	1
348780934	1
828434553635221504	3
1941464893	2
812498553423745024	1
832340077263085440	1
24268066	1
455667774	1
21126461	3
93739148	1
24556105	7
3006147508	2
1312460263	1
29381752	7
2654188687	1
1603928228	1
22540823	1
795738730493460480	2
803307088382488448	1
471673488	4
771878678431236096	2
835047985243291520	2
186834593	1
775162113291538432	2
36447473	3
394961572	1
3113125751	2
832847395964739584	1
18064237	1
218124274	1
191000989	1
128199480	1
262834804	1
1213317290	1
1638750024	1
2789209406	2
968117526	1
2242925226	1
801657973	2
51027322	3
2186866550	1
2856826426	1
40089468	4
2474652122	1
635525582	3
3018291513	1
806588309006848000	8
953493930	6
2574745430	2
511612433	1
1241586541	2
4305342792	1
405014688	1
436431804	1
3122932964	1
24639297	1
1408814346	1
4302659259	1
4414999872	1
454515349	4
18590702	3
2406607640	1
433388173	1
91767412	1
17843782	4
2779112547	1
712288570254434304	3
746134043318640640	3
615875766	1
2521376797	1
2781804431	2
19782758	1
1263951421	1
2747521448	2
246970040	5
60871256	1
2550641035	1
3097930239	3
1274931968	2
3386031940	3
28199470	4
2821600719	1
2386107660	1
806582591520472960	1
59338587	3
18828839	8
27895304	4
64210036	3
342603422	5
